uid,pmin_median,pmax_median,pmax_99_perc,pmax_max
GRANDSS 230 18 G3 UN,0.1,118.0,118.0,118.0
WIDCR1 17.1 4 4 UN,0.0,118.0,118.0,118.0
WIDCRK1 17.1 4 4 UN,0.0,118.0,118.0,118.0
UNRIDGE 230 EW1 ETNA_WIND UN,0.0,118.0,118.0,118.0
NELSON_E 138 FKG2 G2 UN,0.0,118.0,118.0,118.0
WIDCR1 17.1 3 3 UN,0.0,118.0,118.0,118.0
KMDY 138 TIE2 CTG_2 UN,1.0,118.0,118.0,118.0
GRANDSS 230 5 G1 UN,0.1,118.0,118.0,118.0
WIDCRK1 17.1 1 1 UN,0.0,118.0,118.0,118.0
WIDCRK1 17.1 2 2 UN,0.0,118.0,118.0,118.0
WIDCRK1 17.1 3 3 UN,0.0,118.0,118.0,118.0
KMDY 13.2 2 CTG_2 UN,0.0,118.0,118.0,118.0
GRANDSS 230 11 G2 UN,0.1,118.0,118.0,118.0
100_SHAD 138 Q138 GSG7WF UN,1.0,117.5,117.5,117.5
100_SHAD 34.5 A34 SHADY2WF UN,0.0,117.5,117.5,117.5
JVIL2 17.1 1 1 UN,0.0,117.0,117.0,117.0
JVILLE1 13.2 5 5 UN,0.0,117.0,117.0,117.0
JVIL2 17.1 2 2 UN,0.0,117.0,117.0,117.0
JVILLE1 13.2 2 2 UN,0.0,117.0,117.0,117.0
JVILLE1 13.2 3 3 UN,0.0,117.0,117.0,117.0
BLACKHAW 115 2G 2 UN,1.0,117.0,117.0,117.0
JVILLE1 13.2 4 4 UN,0.0,117.0,117.0,117.0
BLACKHAW 115 1G 1 UN,1.0,117.0,117.0,117.0
GENTRX 230 0 COGXSHAV_ST1 UN,0.1,116.0,116.0,116.0
20COOPER 161 Q161 20C1 UN,1.0,116.0,116.0,116.0
GENTRX 230 2 COGXSHAV_ST3 UN,0.1,116.0,116.0,116.0
GENTRX 230 1 COGXSHAV_ST2 UN,0.1,116.0,116.0,116.0
NDPRARWF 115 0 PRARIWND_UNIT UN,1.0,115.5,115.5,115.5
LEC 14.4 4 26 UN,1.0,115.0,115.0,115.0
CONESVIL 138 Q138 CV1 UN,7.0,115.0,115.0,115.0
CONESVIL 138 Q138 CV2 UN,7.0,115.0,115.0,115.0
KRAFT1 13.8 2 2 UN,13.0,115.0,115.0,115.0
STL4391 13.8 U1G 1 UN,1.0,115.0,115.0,115.0
STORY_CO 161 5101 FPLPWIND_UNIT UN,0.0,114.0,114.0,114.0
N_OMAHA 161 48 3 UN,1.0,114.0,114.0,114.0
N_OMAHA 161 RJ1 NO2 UN,1.0,114.0,114.0,114.0
959ERDBS 34.5 Q34 BSWFBRS1 UN,0.0,114.0,114.0,114.0
NUNDRWD 115 PV WILD_SPRG_SLR UN,0.0,114.0,114.0,114.0
GRTPLAIN 345 G2 WINDFARM UN,1.0,114.0,114.0,114.0
959ERDBS 34.5 Q34 BSWFZEF3 UN,0.0,114.0,114.0,114.0
CAYUGACT 345 Q345 UN1 UN,1.0,113.0,113.0,113.0
COMANCHE 13.8 GN3 1S UN,0.0,113.0,113.0,113.0
BVISTA 24.9 9010 BVISTA_1_UNIT UN,0.0,112.0,112.0,112.0
GD_TOWER 13.2 1 4 UN,0.0,112.0,112.0,112.0
WATSON1 13.8 4 4 UN,1.0,112.0,112.0,112.0
NICHSUB 13.8 80 1 UN,1.0,112.0,112.0,112.0
OAHE 13.8 2 OAHE_2_UNIT UN,1.0,112.0,112.0,112.0
GD_TOWER 138 2 4 UN,0.0,112.0,112.0,112.0
MCWILM1 115 1 1 UN,0.0,112.0,112.0,112.0
NICHSUB 13.8 56 2 UN,1.0,112.0,112.0,112.0
HAGGAR1 34.5 GEN2 WINDFARM_MPS UN,0.0,112.0,112.0,112.0
100_SHAD 34.5 A34 GSG6WF UN,0.0,112.0,112.0,112.0
ROCK_CO 34.5 9011 WALLEYEW UN,0.0,111.5,111.5,111.5
OAHE 13.8 4 OAHE_5_UNIT UN,1.0,111.0,111.0,111.0
MARION04 161 B161 MARION69 UN,0.0,111.0,111.0,111.0
OAHE 13.8 5 OAHE_6_UNIT UN,1.0,111.0,111.0,111.0
BIG_WAUE 24 4 BIG_WAU1_UNIT UN,1.0,111.0,111.0,111.0
OAHE 13.8 1 OAHE_3_UNIT UN,1.0,111.0,111.0,111.0
OAHE 13.8 3 OAHE_4_UNIT UN,1.0,111.0,111.0,111.0
OAHE 13.8 6 OAHE_7_UNIT UN,1.0,111.0,111.0,111.0
CUNNSUB 13.8 109 4 UN,1.0,111.0,111.0,111.0
ANADARKO 13.8 37G2 5 UN,1.0,110.0,110.0,110.0
ARSENAL 69 GN05 5 UN,1.0,110.0,110.0,110.0
CONTRCTS 34.5 9001 CONTR_UNIT1 UN,0.0,110.0,110.0,110.0
ROCKYRD 138 A138 12URR34 UN,0.0,110.0,110.0,110.0
BC1 230 3A G2 UN,0.1,110.0,110.0,110.0
BROWN_CT 138 Q138 BROWN_CT_9 UN,1.0,110.0,110.0,110.0
ANADARKO 13.8 39G 6 UN,1.0,110.0,110.0,110.0
ANADARKO 13.8 40G2 4 UN,1.0,110.0,110.0,110.0
PRATT_G 345 G7 PRATT_WF_KCPL UN,1.0,110.0,110.0,110.0
BROWN_CT 138 Q138 BROWN_CT_11 UN,1.0,110.0,110.0,110.0
STEG_TIE 230 85 STEGALL_DUM UN,-110.0,110.0,110.0,110.0
BC1 230 2A G1 UN,0.1,110.0,110.0,110.0
ROCKYRD 138 B138 12URR32 UN,0.0,110.0,110.0,110.0
JKSMITH 138 Q138 JK1 UN,1.0,110.0,110.0,110.0
JKSMITH 138 Q138 JK2 UN,1.0,110.0,110.0,110.0
JKSMITH 138 Q138 JK3 UN,1.0,110.0,110.0,110.0
OAHE 13.8 0 OAHE_1_UNIT UN,1.0,110.0,110.0,110.0
STEG_TIE 230 1 STEGALL_DUM UN,-110.0,110.0,300.0,300.0
RIVRSID 16 9101 RIVRSI_7_UN2 UN,20.0,110.0,110.0,110.0
SMITHMOU 138 Q138 SM3 UN,1.0,110.0,110.0,110.0
HISF 138 2 SF_1 UN,-2.0,110.0,110.0,110.0
LAKE_RD 161 9G 4 UN,1.0,110.0,110.0,110.0
HOLT_CO 345 198 THWE UN,0.0,110.0,299.36,299.36
QE_6 138 6424 QE16_UNIT UN,1.0,110.0,110.0,110.0
ROCKYRD 138 B138 12URR31 UN,0.0,110.0,110.0,110.0
GARRISN 13.8 79 GARRIS_4_UNIT UN,1.0,110.0,110.0,110.0
GARRISN 13.8 80 GARRIS_5_UNIT UN,1.0,110.0,110.0,110.0
DAKOTA 161 G2 PRARQUEEN_MPS UN,1.0,110.0,110.0,110.0
BLUE_LK 115 701Z EQ_UN_7014 UN,-109.8,109.8,109.8,109.8
CUNNSUB 13.8 101 3 UN,1.0,109.0,109.0,109.0
LIEBERM 138 GN03 3 UN,1.0,109.0,109.0,109.0
BUFFRID 34.5 9917 J545_UN_DIR UN,0.0,108.9,108.9,108.9
JKSMITH 138 Q138 JK4 UN,1.0,108.0,108.0,108.0
BISHOPHI 138 Q138 BISHWF2 UN,1.0,108.0,108.0,108.0
BIGSTON 24 9021 BIG_MDU1_UNIT UN,0.0,108.0,108.0,108.0
WHEELE1 13.2 5 5 UN,0.0,108.0,108.0,108.0
WHITNGCE 138 Q138 STG2 UN,1.0,108.0,108.0,108.0
LIEBERM 138 GN04 4 UN,1.0,108.0,108.0,108.0
JKSMITH 138 Q138 JK6 UN,1.0,108.0,108.0,108.0
BISHOPHI 138 Q138 BISHWF1 UN,1.0,108.0,108.0,108.0
DRFTSND4 138 RLJ DRIFTSAND_WIND UN,0.0,108.0,108.0,108.0
JKSMITH 138 Q138 JK5 UN,1.0,108.0,108.0,108.0
WHITNGCE 138 Q138 STG1 UN,1.0,108.0,108.0,108.0
JKSMITH 138 Q138 JK7 UN,1.0,108.0,108.0,108.0
HAMMON1 13.8 3 3 UN,38.0,107.0,107.0,107.0
COYOTE 24 9022 COY_MDU1_UNIT UN,42.0,107.0,107.0,107.0
HAMMON1 13.8 1 1 UN,37.0,107.0,107.0,107.0
ROARK 230 2B ELKCTY2_WIND UN,1.0,106.9,106.9,106.9
TRCOUNTY 34.5 A34 GLEN_ULLIN_1 UN,0.0,106.7,106.7,106.7
TRCOUNTY 230 Q230 GLEN_ULLIN_1 UN,0.0,106.7,106.7,106.7
MINCO 345 U3 MINCO_WIND3 UN,1.0,106.5,106.5,106.5
BROWN_SO 138 Q138 BROWN_1 UN,1.0,106.0,106.0,106.0
KTL 138 5 G1 UN,0.0,106.0,106.0,106.0
YATES31 13.8 3 3 UN,37.0,106.0,106.0,106.0
980_WALN 34.5 Q34 WALNT2WF UN,0.0,106.0,106.0,106.0
RENFROW7 345 GEN4 TNSK_GRANT_CO UN,0.0,105.8,105.8,105.8
MWWF_EDE 230 1 WINDFARM UN,1.0,105.0,105.0,105.0
TRIMTGRE 345 3000 TRIMTG_1_UNIT UN,0.0,105.0,105.0,105.0
CHISOL 34.5 9 G1 UN,0.0,105.0,105.0,105.0
RIV453 16 UN2 12_2 UN,0.0,105.0,120.0,120.0
SHELDON 115 265 1 UN,1.0,105.0,105.0,105.0
GRANDRDG 138 Q138 GRIDGEWF UN,1.0,105.0,105.0,105.0
KEEMIN 138 3Z EQ_UN_3 UN,-104.2,104.2,104.2,104.2
KEWAN_IP 138 5Z EQ_UN_5 UN,-104.2,104.2,104.2,104.2
HWOLFC1 13.2 3 3 UN,0.0,104.0,104.0,104.0
SHOOTSTR 115 ZC SHOOTSTR_WIND UN,0.0,104.0,104.0,104.0
ROKEBY 13.8 135 3 UN,0.0,104.0,104.0,104.0
HEBRON4 230 RJ1 SUNFLOWER_WIND UN,0.0,104.0,104.0,104.0
NLS_WAUE 24 NB4 NEAL4_JOU_WAUE UN,0.0,104.0,104.0,104.0
HWOLFC1 13.2 1 1 UN,0.0,104.0,104.0,104.0
HWOLFC1 13.2 2 2 UN,0.0,104.0,104.0,104.0
HRTLNDDV 161 5000 HTRLNDVV_WIND UN,0.0,103.5,103.5,103.5
KINGMAN 345 G2 WR_KMW_2 UN,1.0,103.3,103.3,103.3
KINGMAN 345 G1 WR_KMW_1 UN,1.0,103.3,103.3,103.3
SULPHSPR 115 VR88 WILLOWCREEKWF UN,0.0,103.3,103.3,103.3
MANDAN 13.8 7108 HESKET_4_UNIT UN,15.0,103.1,103.1,103.1
PRAIR_ST 345 40 UN1_IMPA UN,51.5,103.1,103.1,103.1
RANCHRD7 345 ELK1 OMPA_LAMB_1 UN,1.0,103.0,103.0,103.0
EVAN230 115 1 1 UN,1.0,103.0,103.0,103.0
PRAIR_ST 345 50 UN2_IMPA UN,51.3,102.7,102.7,102.7
TRCOUNTY 230 Q230 BISON5 UN,0.0,102.4,102.4,102.4
TRCOUNTY 34.5 A34 BISON5 UN,0.0,102.4,102.4,102.4
ROKEBY 13.8 134 2 UN,0.0,102.0,102.0,102.0
HAMMON1 13.8 2 2 UN,37.0,102.0,102.0,102.0
YATES31 13.8 1 1 UN,37.0,102.0,102.0,102.0
941_GRND 34.5 A34 GRIDGEWF UN,0.0,102.0,102.0,102.0
KATY_WF 34.5 A34 TCROPWF UN,0.0,102.0,102.0,102.0
SCHAHFER 138 Q138 P16B UN,1.0,102.0,102.0,102.0
16STOUTN 138 Q138 STO6 UN,1.0,101.0,101.0,101.0
ORION 138 Q138 BENTNC_WF_CIN UN,12.0,101.0,101.0,101.0
OLIVERCO 230 Q230 OLIVER12_UNIT UN,0.0,101.0,101.0,101.0
RODEMR1 22 595 G2_LEPA UN,0.0,101.0,101.0,101.0
OUSPRT 138 4 SPIRITWIND UN,0.0,101.0,101.0,101.0
CLCG 69 8009 CLCG_2_UNIT UN,25.0,101.0,101.0,101.0
16STOUTN 138 Q138 STO5 UN,1.0,101.0,101.0,101.0
OLIVERCO 34.5 Q34 OLIVER12_UNIT UN,0.0,101.0,101.0,101.0
910_MWF 34.5 Q34 910MWFWF UN,0.0,100.8,100.8,100.8
OXBSOL 34.5 49 G2 UN,0.0,100.8,100.8,100.8
SPERVI1 230 RJ3 WINDFARM3 UN,0.0,100.8,100.8,100.8
WAUKEGAN 138 A138 WA31 UN,1.0,100.8,100.8,100.8
WAUKEGAN 138 B138 WA31 UN,1.0,100.8,100.8,100.8
CIMARRON 345 G4 CANADN4_WIND UN,1.0,100.45,100.45,100.45
HYDRO9 161 G1 G1 UN,0.1,100.4,100.4,100.4
SLNGWND7 345 GGG1 SEILING_WND_II UN,0.0,100.3,100.3,100.3
POSTROCK 230 BKY MIDW_LES_BKEYE UN,0.0,100.2,100.2,100.2
LIME_CK 161 5105 CRYSTAL2_UNIT UN,0.0,100.0,100.0,100.0
HONEYCRK 138 GEN ARBKL_WIND_LES UN,0.0,100.0,100.0,100.0
LKFLGRE 13.8 235 LKFLGR_1_UNIT UN,55.0,100.0,100.0,100.0
JVILLE1 13 1 1 UN,0.0,100.0,100.0,100.0
BULLCRK5 13.8 10 UNIT4 UN,1.0,100.0,100.0,100.0
CRFRDCO 161 5012 CRFRDC_1_UNIT UN,0.0,100.0,100.0,100.0
LOSTLKS 161 5001 LOSTLKS1_UNIT UN,0.0,100.0,100.0,100.0
BULLCRK5 13.8 7 UNIT2 UN,1.0,100.0,100.0,100.0
969_ECOG 34.5 A34 HIGHPTSP UN,0.0,100.0,100.0,100.0
LKFLGRE 13.8 236 LKFLGR_2_UNIT UN,55.0,100.0,100.0,100.0
KATY_WF 345 Q345 TCROPWF UN,1.0,100.0,100.0,100.0
MARENGO 138 Q138 MARENGBS UN,0.0,100.0,100.0,100.0
LEVEE 13.8 7G HAW7 UN,1.0,100.0,100.0,100.0
RIVRSID 16 9100 RIVRSI_7_UN1 UN,20.0,100.0,100.0,100.0
LKFLGRE 13.8 239 LKFLGR_5_UNIT UN,55.0,100.0,100.0,100.0
SERSOL 34.5 13 G1 UN,0.0,100.0,100.0,100.0
ECOG 138 Q138 LENAWF UN,1.0,100.0,100.0,100.0
KAISR4 230 UNST G1 UN,0.1,100.0,100.0,100.0
FIVE1 161 V155 V155_DDR_GEN UN,0.0,100.0,100.0,100.0
MSCHEM 115 5 G1 UN,0.1,100.0,100.0,100.0
PSSF 138 3 SF_1 UN,-2.0,100.0,100.0,100.0
QE_6 138 6837 QE3_UNIT UN,1.0,100.0,100.0,100.0
PLUM_EDE 500 2 PLUMPT_EDE UN,44.0,100.0,100.0,100.0
MINCO 345 U1 MINCO_WIND UN,0.0,100.0,100.0,100.0
QBS 138 G1 QUILTBLK_WIND UN,0.0,100.0,100.0,100.0
GRANDRDG 138 Q138 GRIDG2BS UN,0.0,100.0,100.0,100.0
CONCORD 138 A138 CNCORD_CC3 UN,0.0,100.0,100.0,100.0
GDMNSP 161 5005 GDMEADOW_UNIT UN,0.0,100.0,100.0,150.0
LKFLGRE 13.8 238 LKFLGR_4_UNIT UN,55.0,100.0,100.0,100.0
932_ROCK 12 C12 RR-2 UN,0.0,100.0,100.0,100.0
PLUM17 24 G1D G1D UN,0.0,100.0,120.0,120.0
PHEC 69 621 PHEC_3_UNIT UN,10.0,100.0,100.0,100.0
GDMSMP 161 5003 WAPSI_WIND UN,0.0,100.0,100.0,100.0
MOSELLE 161 _256 MOSELLEG4 UN,0.1,100.0,100.0,100.0
PVLYGRE 161 5018 PV_WIND_UNIT UN,0.0,100.0,100.0,100.0
HOLLIFHC 34.5 9001 HOLLI_UNIT1 UN,0.0,100.0,100.0,100.0
932_ROCK 12 C12 RR-4 UN,0.0,100.0,100.0,100.0
TUSKAHOM 138 1668 WILDHORSE UN,0.0,100.0,100.0,100.0
SPRINGFD 34.5 Q34 SPRINGFD_SOLAR UN,0.0,100.0,100.0,100.0
TATANKAM 230 4102 DRR UN,0.0,100.0,100.0,100.0
BRSF 138 SIPC SIPC_BRSF_SF_1 UN,0.0,100.0,100.0,100.0
CHARAMB 34.5 9008 CHARA_TR3_UNIT UN,0.0,100.0,100.0,100.0
LKFLGRE 13.8 240 LKFLGR_6_UNIT UN,55.0,100.0,100.0,100.0
WAUTOMA1 34.5 Q34 WAUTOMA_SOLAR UN,0.0,100.0,100.0,100.0
DPSF 138 3 SF_1 UN,-2.0,100.0,100.0,100.0
SULLIV1 161 2 2 UN,0.0,100.0,100.0,100.0
PORTLN1 12.5 1 1 UN,0.0,100.0,100.0,100.0
LEVEE 13.8 8G HAW8 UN,1.0,100.0,100.0,100.0
BULLCRK5 13.8 9 UNIT3 UN,1.0,100.0,100.0,100.0
MOWERGRE 161 5001 MOWERG_2_UNIT UN,0.0,100.0,100.0,100.0
FRENCH_G 13.8 9011 FRENCH_4_UNIT UN,5.0,100.0,100.0,100.0
MARTN1 12 1 1 UN,0.0,100.0,100.0,100.0
BUFORD1 115 1 1 UN,0.0,100.0,100.0,100.0
MOSELLE 161 50 MOSELLECT1 UN,0.1,100.0,100.0,100.0
HILKEN 230 1 WILTON_3_UNIT UN,1.0,100.0,100.0,100.0
PARIS001 138 A138 PARIS_PS1 UN,0.0,100.0,100.0,100.0
NEWPORT 161 5000 WAPELLO_SOLAR UN,0.0,100.0,100.0,100.0
POLARIS2 115 7004 POLARIS2_UNIT UN,0.0,100.0,100.0,100.0
WBSOL 34.5 G1 G1 UN,0.0,100.0,100.0,100.0
ORONIT 35 G1 G1_UN UN,0.0,100.0,100.0,100.0
BULLCRK5 13.8 6 UNIT1 UN,1.0,100.0,100.0,100.0
TONKAWA 138 808 WHITROCKW_WIND UN,0.0,100.0,100.0,100.0
FRENCH_G 13.8 9010 FRENCH_3_UNIT UN,5.0,100.0,100.0,100.0
YATES31 13.8 2 2 UN,37.0,100.0,100.0,100.0
RAGSOL 34.5 14 G1 UN,0.0,100.0,100.0,100.0
SFRSOL 34.5 G1 G1 UN,0.0,100.0,100.0,100.0
GUR 69 MKUN SAB_CO_GEN UN,0.0,100.0,100.0,100.0
PARIS001 138 A138 PARIS_PS3 UN,0.0,100.0,100.0,100.0
WMARINE0 138 Q138 WMARINE0_M34 UN,0.0,100.0,100.0,100.0
LIBSOL 34.5 9 G1 UN,0.0,100.0,100.0,100.0
QBS 34.5 Q34 QUILTBLK_WIND UN,0.0,100.0,100.0,100.0
COUGLN 138 17 G6 UN,0.0,100.0,100.0,100.0
DELSOL 34.5 16Z EQ_UN_16 UN,-100.0,100.0,100.0,100.0
MOSELLE 161 52 MOSELLEG5 UN,0.1,100.0,100.0,100.0
PAOLA 161 1 UN1_OSAWACT1 UN,1.0,100.0,100.0,100.0
BNWF 138 2 WF_1 UN,0.0,100.0,100.0,100.0
CROSOL 34.5 G1 G1 UN,0.0,100.0,100.0,100.0
HORZN_E 230 G1 WINDFARM UN,0.0,100.0,100.0,100.0
975_OTTE 345 Q345 OTTERWF UN,0.0,100.0,100.0,100.0
MINCO 345 MW4 MINCO_WIND4 UN,0.0,100.0,100.0,100.0
MOSELLE 161 60 MOSELLECT2 UN,0.1,100.0,100.0,100.0
TIOGA_PS 230 2 TIOGA_PS_1 UN,1.0,100.0,150.0,150.0
CONCORD 138 A138 CNCORD_CC1 UN,0.0,100.0,100.0,100.0
CONCORD 138 A138 CNCORD_CC2 UN,0.0,100.0,100.0,100.0
PARIS001 138 A138 PARIS_PS2 UN,0.0,100.0,100.0,100.0
CHARAMB 34.5 0 CHARA_TR3_UNIT UN,0.0,100.0,100.0,100.0
NEWFRNTR 115 7000 NEWFRNTR_WIND UN,0.0,100.0,100.0,100.0
PRMSOL 34.5 14 G1 UN,0.0,100.0,100.0,100.0
932_ROCK 12 C12 RR-1 UN,0.0,100.0,100.0,100.0
BDNG 110 39 G5 UN,1.0,100.0,100.0,100.0
DELSOL 34.5 G1 G1 UN,0.0,100.0,100.0,100.0
GI_SUB-D 115 303G GRIS_PGS1 UN,1.0,100.0,100.0,100.0
TRIMTGRE 345 3002 ELMCREEK_UNIT UN,0.0,100.0,100.0,100.0
FALLOWAV 34.5 9002 MNGLIT_1_UNIT UN,0.0,100.0,100.0,100.0
ALLIAN 35 G7 G1 UN,0.0,100.0,100.0,100.0
WDFSOL 34.5 15 G1 UN,0.0,100.0,100.0,100.0
MINCO 345 U2 MINCO_WIND2 UN,1.0,100.0,102.06,102.06
CONCORD 138 A138 CNCORD_CC4 UN,0.0,100.0,100.0,100.0
PARIS001 138 A138 PARIS_PS4 UN,0.0,100.0,100.0,100.0
ENDV_GRE 34.5 9001 ENDV1_UNIT UN,0.0,100.0,100.0,100.0
LIME_CK 161 5101 CRYLAKE2_UNIT UN,0.0,100.0,100.0,100.0
MITCHLCO 34.5 9006 PIOPRA_2_UNIT UN,0.0,100.0,300.0,300.0
LKFLGRE 13.8 237 LKFLGR_3_UNIT UN,55.0,100.0,100.0,100.0
BVRCNTY7 345 BLWF BALKO_WIND_WFE UN,1.0,99.9,99.9,99.9
OLVR_CO3 34.5 6004 OLIVER3_UNIT UN,0.0,99.2,99.2,99.2
LEONARD 138 G1 REDBED_WIND UN,1.0,99.1,99.1,99.1
GROTON 115 41 GROTON_2_UNIT UN,1.0,99.0,99.0,99.0
MANDAN 13.8 9009 HESKET_3_UNIT UN,15.0,99.0,99.0,99.0
BOONE1 13.8 7 2 UN,0.0,99.0,99.0,99.0
SPIRITWD 13.8 9000 SPIRITWD_UNIT UN,10.0,99.0,99.0,99.0
C_PLAIN 115 G1 WINDFARM UN,0.0,99.0,99.0,99.0
GROTON 115 0 GROTON_1_UNIT UN,1.0,99.0,99.0,99.0
APO 138 Q138 PT_BEACH_SOLAR UN,0.0,99.0,99.0,99.0
SLCKHILS 138 1G BLUCAN6_WIND UN,0.0,99.0,99.0,99.0
HESKETT 13.8 9008 HESKET_3_UNIT UN,15.0,99.0,99.0,99.0
ELK_TAP 230 2 ELKCTY_WIND UN,1.0,99.0,99.0,99.0
CHERRYRD 138 BC BLUCAN5_WND UN,1.0,99.0,99.0,99.0
CAMPBLCO 230 WIND CAMPBLCO_WIND UN,0.0,99.0,99.0,99.0
CRANECRK 161 Q161 CRANECREEK UN,0.1,99.0,99.0,99.0
DAYCNTYW 115 0 DAYCOWND_UNIT UN,1.0,99.0,99.0,99.0
WHISPRW 161 5013 FRANKLIN_CO UN,0.0,99.0,99.0,99.0
VICTRMEC 161 5005 VICTRM_1_UNIT UN,0.0,99.0,99.0,99.0
HVGSOL 34.5 UN G1 UN,0.0,99.0,99.0,99.0
CRKCREEK 115 GEN2 ENSIGNWIND UN,0.0,98.9,98.9,98.9
MOWERALT 34.5 9002 MOWERCOUNTY UN,0.0,98.9,98.9,98.9
KAYWIND7 345 GEN KAY_WIND UN,0.0,98.9,98.9,98.9
LKFLGRE 345 227 LKFLGR_5_UNIT UN,1.0,98.7,98.7,98.7
PRAIR_ST 345 54 UN2_MEUC UN,49.3,98.6,98.6,98.6
PRAIR_ST 345 46 UN1_MEUC UN,49.3,98.6,98.6,98.6
TTNKARDG 34.5 9000 TTNKARDG_JOU UN,0.0,98.4,98.4,98.4
BRECKNR4 138 GEN BRECK_WIND UN,0.0,98.1,98.1,98.1
WABASHR 230 Q230 UN5 UN,1.0,98.0,98.0,98.0
GRDNCT1 13.8 5G 2 UN,1.0,98.0,98.0,98.0
SLVCRKSM 115 G3 G3 UN,0.1,98.0,98.0,98.0
GERMANTO 138 B138 GRMTWN_GT5 UN,0.0,98.0,98.0,98.0
CLBRTSNG 115 G2 G2_CT_UNIT UN,1.0,98.0,98.0,98.0
SLVCRKSM 115 G2 G2 UN,0.1,98.0,98.0,98.0
CLBRTSNG 13.8 1 G2_CT_UNIT UN,1.0,98.0,98.0,98.0
LKFLGRE 345 228 LKFLGR_1_UNIT UN,1.0,97.9,97.9,97.9
UNRIDGE 230 DV1 DVISTA_WIND UN,0.0,97.65,97.65,97.65
COYRDG 345 3003 COYOTE UN,0.0,97.4,97.4,97.4
LKFLGRE 345 226 LKFLGR_3_UNIT UN,1.0,97.2,97.2,97.2
KRAFT1 13.8 1 1 UN,50.0,97.0,97.0,97.0
LKFLGRE 345 227 LKFLGR_6_UNIT UN,1.0,96.9,96.9,96.9
LKFLGRE 345 228 LKFLGR_2_UNIT UN,1.0,96.9,96.9,96.9
LKFLGRE 345 226 LKFLGR_4_UNIT UN,1.0,96.8,96.8,96.8
MCINTC 115 3 3 UN,0.0,96.0,96.0,96.0
16PRITCH 138 Q138 16P6 UN,1.0,96.0,96.0,96.0
PPG 69 G0R3 R3 UN,0.0,96.0,96.0,96.0
PLXSUB 14 52G 3 UN,1.0,96.0,96.0,96.0
DOWMTR 14.4 AU DOWCHEM-ST3 UN,0.0,96.0,96.0,96.0
8LAG_CRK 500 NEW7 LAGOON_CRK07 UN,0.0,95.0,95.0,95.0
BEAPWRST 13.8 9006 2 UN,1.0,95.0,95.0,95.0
8LAG_CRK 500 NE12 LAGOON_CRK12 UN,0.0,95.0,95.0,95.0
MITCHELL 138 Q138 P4 UN,1.0,95.0,95.0,95.0
8LAG_CRK 500 NEW6 LAGOON_CRK06 UN,0.0,95.0,95.0,95.0
8LAG_CRK 500 NE10 LAGOON_CRK10 UN,0.0,95.0,95.0,95.0
8LAG_CRK 500 NEW9 LAGOON_CRK09 UN,0.0,95.0,95.0,95.0
SLP_BEAR 34.5 1G WINDFARM UN,1.0,95.0,95.0,95.0
BEAPWRST 13.8 9003 3 UN,1.0,95.0,95.0,95.0
8LAG_CRK 500 NEW3 LAGOON_CRK03 UN,0.0,95.0,95.0,95.0
8LAG_CRK 500 NEW8 LAGOON_CRK08 UN,0.0,95.0,95.0,95.0
GLENLYN 138 Q138 GL5 UN,1.0,95.0,95.0,95.0
MITCHELL 138 Q138 P5 UN,1.0,95.0,95.0,95.0
OSWALD_E 500 G9 STG2 UN,0.1,95.0,95.0,95.0
HAPSOL 34.5 10 G1 UN,0.0,95.0,95.0,95.0
PLXSUB 14 7G 2 UN,1.0,95.0,95.0,95.0
ENCO 230 GNND MKTUNIT UN,0.0,95.0,95.0,95.0
BEAPWRST 13.8 9004 1 UN,1.0,95.0,95.0,95.0
8LAG_CRK 500 NE11 LAGOON_CRK11 UN,0.0,95.0,95.0,95.0
8LAG_CRK 500 NEW2 LAGOON_CRK02 UN,0.0,95.0,95.0,95.0
8LAG_CRK 500 NEW5 LAGOON_CRK05 UN,0.0,95.0,95.0,95.0
8LAG_CRK 500 NEW1 LAGOON_CRK01 UN,0.0,95.0,95.0,95.0
8LAG_CRK 500 NEW4 LAGOON_CRK04 UN,0.0,95.0,95.0,95.0
GRN_RV_P 138 Q138 GREEN_RVR_4 UN,1.0,94.0,94.0,94.0
BECKJORD 138 Q138 UN2 UN,1.0,94.0,94.0,94.0
LAR3821 10 13 1 UN,35.0,94.0,94.0,94.0
BECKJORD 138 Q138 UN1 UN,1.0,94.0,94.0,94.0
PULLIAM 138 Q138 PUL_G31 UN,0.0,94.0,94.0,94.0
LAR3821 10 16 2 UN,1.0,94.0,94.0,94.0
GOOSECRK 345 16 GEN3 UN,0.0,92.5,92.5,92.5
GOOSECRK 345 15 GEN2 UN,0.0,92.5,92.5,92.5
GOOSECRK 345 17 GEN4 UN,0.0,92.5,92.5,92.5
GOOSECRK 345 19 GEN6 UN,0.0,92.5,92.5,92.5
GOOSECRK 345 18 GEN5 UN,0.0,92.5,92.5,92.5
GOOSECRK 345 14 GEN1 UN,0.0,92.5,92.5,92.5
08D_CRK2 138 Q138 08D1 UN,1.0,92.0,92.0,92.0
REDBARN 138 Q138 REB1 UN,0.0,91.6,91.6,91.6
CHARAMB 34.5 9917 NORTHNWIND_UN UN,0.0,91.5,91.5,91.5
MULGRE2 13.8 1 1 UN,1.0,91.0,91.0,91.0
PPG 69 G04 C4 UN,0.0,91.0,91.0,91.0
FRMNTOPD 13.8 2 8 UN,1.0,91.0,91.0,91.0
PPG 69 G05 C5 UN,0.0,91.0,91.0,91.0
